               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.042537,            0.021823,           0.0068215,             0.70655,             0.62933,             0.69711,             0.31841,            0.039834,            0.011213,           0.0033411,           0.0082675,           0.0082675,           0.0082675
                  37,            0.042348,            0.021839,           0.0064726,             0.70996,             0.65813,             0.70548,             0.32323,            0.040176,            0.011494,           0.0036916,            0.008218,            0.008218,            0.008218
                  38,            0.042164,            0.021449,           0.0066102,             0.66371,             0.66197,             0.71143,             0.33281,            0.040161,            0.011208,           0.0031428,           0.0081685,           0.0081685,           0.0081685
                  39,            0.042582,            0.020674,           0.0061841,             0.66188,             0.65192,             0.67911,             0.31302,            0.039606,             0.01116,           0.0035142,            0.008119,            0.008119,            0.008119
                  40,            0.042135,            0.021408,           0.0057909,             0.65438,             0.65818,             0.67821,             0.29983,            0.040493,            0.011189,           0.0034678,           0.0080695,           0.0080695,           0.0080695
                  41,            0.041749,            0.021019,           0.0056973,             0.70736,             0.63569,             0.67787,             0.30634,            0.040496,            0.011001,           0.0033697,             0.00802,             0.00802,             0.00802
                  42,            0.040875,            0.021509,           0.0055942,             0.72989,             0.71158,             0.70727,             0.32784,            0.039065,             0.01126,           0.0035271,           0.0079705,           0.0079705,           0.0079705
                  43,            0.041393,            0.020934,           0.0062955,             0.70899,             0.68622,             0.73642,             0.35051,            0.038616,            0.011392,           0.0037256,            0.007921,            0.007921,            0.007921
                  44,            0.041346,            0.021052,           0.0058983,             0.68874,             0.69354,             0.69167,             0.31668,            0.038958,            0.010907,           0.0035601,           0.0078715,           0.0078715,           0.0078715
                  45,            0.040788,            0.021099,           0.0055625,             0.71272,             0.71716,             0.74376,             0.35948,            0.037954,            0.010759,           0.0029735,            0.007822,            0.007822,            0.007822
                  46,            0.041138,            0.020683,           0.0060432,             0.70777,             0.71117,             0.72766,             0.35816,            0.038768,            0.011003,           0.0027598,           0.0077725,           0.0077725,           0.0077725
                  47,            0.040848,            0.020383,           0.0056273,             0.71273,              0.6772,             0.70689,             0.33154,            0.038772,            0.010586,           0.0033743,            0.007723,            0.007723,            0.007723
                  48,             0.04078,            0.020544,           0.0053723,             0.68742,             0.68509,             0.72691,             0.34182,            0.038639,            0.010801,           0.0029059,           0.0076735,           0.0076735,           0.0076735
