epoch,train/loss,train/loss_ce,train/loss_bbox,train/loss_giou,val/loss,val/loss_ce,val/loss_bbox,val/loss_giou,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,metrics/F1
0,21.145228124132345,0.7333613660405663,0.24364603281605476,0.7655149832660076,18.576015899921284,0.6848290819546272,0.19666957546924724,0.7074292548771562,0.002713758053417423,0.02774774774774775,0.002713758053417423,0.0006499425555337443,0.004943988941726254
1,17.38162909302057,0.658814408323344,0.177424023548762,0.657701744460592,17.802543738792682,0.6751749875216648,0.18381020221216926,0.6658362694855394,0.0034082668499234737,0.04465804514191611,0.0034082668499234737,0.0011395959911260334,0.0063331896512226335
2,15.311450864754471,0.6184599794009152,0.14023544266819954,0.5937801786497527,14.191578042918238,0.5848819140730233,0.1273267348778659,0.5405928102032892,0.010263939169217768,0.05765232974910394,0.010263939169217768,0.0034884754715278133,0.017425574606288557
3,13.571618669173297,0.5533015453347973,0.11907362726097014,0.5291262803708806,12.590196379299822,0.5705518260084349,0.10482527315616608,0.47743619721511316,0.028376658319234783,0.09246761965561541,0.028376658319234783,0.012135904422972124,0.043426500493576346
4,12.987617427227544,0.5296602295894249,0.11064187488427349,0.5157849990269717,13.060549407169736,0.5098113900628584,0.11333520145251832,0.5220523723240557,0.039561942944427234,0.09992164957130584,0.039561942944427234,0.01430133270063231,0.056681858101800195
5,12.425485900804109,0.5042838252642575,0.10353110299683084,0.4952414891883439,11.598361344173037,0.5350387271108299,0.09428175808540706,0.4385789293667366,0.05598433902111999,0.12422722696255217,0.05598433902111999,0.022813172536916573,0.07718460412863026
6,11.661132634854784,0.4858953041188857,0.09315104439270262,0.4739185815640524,11.37961193610882,0.4936125309302889,0.095437319371207,0.43254802247573587,0.05778857441793583,0.15247892260319548,0.05778857441793583,0.02449142429364376,0.08381266425724276
7,11.184947200849944,0.4668236015474095,0.08806041474728023,0.45866625040185216,11.128038077518857,0.4694309250034135,0.09449868418019393,0.4450589284814637,0.0926975143407618,0.162465966243552,0.0926975143407618,0.040180095376079326,0.11804346923987839
8,10.742079463659548,0.4487084571053,0.08506107472759836,0.4309237479579215,10.279662954396215,0.44354281291879455,0.0812355699981081,0.39108398505325975,0.09952815265418359,0.17357148005856268,0.09952815265418359,0.04870470119791371,0.12651242765933549
9,10.471383693171482,0.4277187179701001,0.08145898890992005,0.4310360974540897,9.678850585016711,0.4250870742674532,0.07523013073308714,0.3870599465123538,0.11660275313323604,0.21690903315124596,0.11660275313323604,0.05914728143016489,0.1516719437515151
10,10.147742004955516,0.4117616444241767,0.07700271999426916,0.4191747125165135,9.944945812225342,0.4374112892767479,0.07862493023276329,0.3949521728630724,0.11600137631082899,0.20589553028928895,0.11600137631082899,0.058193608899520785,0.1483963616927578
11,9.64466589572383,0.38906057777942393,0.07444032997477289,0.3984477370977402,9.74664543414938,0.3881845597563119,0.07951078641003576,0.3915834889329713,0.13569402091064228,0.2224048200152275,0.13569402091064228,0.0667442428603307,0.16855125372506458
12,9.671217133017148,0.37261190871689837,0.07344012002588488,0.40635088641269534,9.906553909696381,0.41243866086006165,0.08348884266512148,0.4121320853973257,0.1360193017983376,0.19608964696597386,0.1360193017983376,0.05865557009472036,0.16062184996479953
13,9.640878032235538,0.3748930397571302,0.07377695387192801,0.406894243815366,9.03720160188346,0.36006805763162414,0.07291023343287666,0.35828613310024654,0.15963776708102534,0.2529296375336477,0.15963776708102534,0.08044283507850435,0.1957358827326447
14,9.448162901635264,0.36695891954735216,0.07143881332640555,0.39631334458496054,9.138729670952106,0.3563161528316037,0.07133502924236758,0.37554662083757334,0.19198819738503972,0.2907039895957377,0.19198819738503972,0.09708197123984813,0.2312518679211505
15,9.088803249246935,0.3481288076761891,0.0679533309211918,0.38845143511014824,8.699479497712234,0.3522828159661129,0.06596997290335853,0.352306828416627,0.1882235461432625,0.2941836737411322,0.1882235461432625,0.09436783086160955,0.22956660682764252
16,9.100841410019818,0.34529558174750385,0.06682022430879228,0.39154574377279655,8.547500133514404,0.34442055585055514,0.06658284558818259,0.34582741507168474,0.21936262161626727,0.31498508356647936,0.21936262161626727,0.11517015338530533,0.25861794869140925
17,8.97495410489101,0.3469259906925407,0.06560950309914701,0.381640718482873,8.722434060326938,0.34280997026583243,0.07186960377569857,0.3607575251110669,0.19509632772534782,0.27658387654973443,0.19509632772534782,0.10049262180607967,0.22880120104181664
18,9.00488063400867,0.3309093443494217,0.06732278496173083,0.3878934944377226,8.332616394963758,0.3263964778904257,0.06429821856576821,0.343886176059986,0.22035337552427606,0.32194623841172776,0.22035337552427606,0.12010354893658237,0.2616337483866965
19,8.553033295799704,0.32335691431573793,0.0633301979259533,0.36898112355494034,8.6680222050897,0.3449278178400007,0.06624062423562181,0.36214995692516194,0.19181485204735854,0.3497953489360118,0.19181485204735854,0.10893470362276424,0.24776469490860037
20,8.545426948397767,0.3126860576517442,0.06148116082391318,0.3758750483393669,8.456741119253225,0.31531356814606437,0.06638488070718174,0.3576530177017738,0.2285316477687751,0.34073439674031347,0.2285316477687751,0.1258146674066462,0.2735754007801889
21,8.279375581180348,0.3079574267361678,0.06063123182484917,0.3588659008051835,7.998502747765903,0.29073685356255236,0.06422313045838783,0.34003487434880486,0.2274494062761168,0.37659462516724007,0.2274494062761168,0.12440522830184465,0.2836092054295805
22,8.289989761277742,0.30136630538047526,0.06277246013575909,0.3608322625651079,8.523330458279315,0.3164795169542576,0.06789760201655586,0.36839478437242834,0.22055256253869523,0.36596295927330774,0.22055256253869523,0.1203524424613925,0.2752325060813774
23,8.282255560744042,0.2897999954282069,0.060870278151888474,0.36598607181918386,7.9027779842245165,0.2921601325787347,0.06138966373842338,0.3380604216764713,0.2294902288599288,0.34263710860071767,0.2294902288599288,0.12059058256309733,0.2748754108401318
24,8.128135227689556,0.3001805999699761,0.059038916894910386,0.3541334328405997,8.096179074254529,0.28528794081046666,0.0658088063114676,0.33674173930595663,0.25361890222364813,0.37851680153568595,0.25361890222364813,0.14375873921976517,0.30372913634770987
25,7.937218240663117,0.28481340108841074,0.057620770425773134,0.3492068494944012,7.7034528502102555,0.2950198318937729,0.06109939669740611,0.32224626171177834,0.28421824275028973,0.41143070387724345,0.28421824275028973,0.17066778775997052,0.3361928807235448
26,7.887438213123994,0.2800671142690322,0.05713953165447011,0.3510076098290144,8.03129372103461,0.2953075698480524,0.06470735576646082,0.3492733060285963,0.25126142546676006,0.38473989871507874,0.25126142546676006,0.1471281195104195,0.30399400664596293
27,7.830521466685276,0.2698112649514395,0.057312069935541526,0.3533643086751302,8.221984452214734,0.29382341380777033,0.06745734476837618,0.35049443409360687,0.26554501931841834,0.41489235482419473,0.26554501931841834,0.1513972214694347,0.3238287682703441
28,7.701221288419237,0.2614106744089547,0.0568521327759121,0.3430096377052513,7.487254093433249,0.2719271366709265,0.06040916245045333,0.322344851904902,0.2973597635130991,0.3998999819278729,0.2973597635130991,0.17623689425986272,0.34109000220501556
29,7.66203846650965,0.26716043215756324,0.05604575293175146,0.34072262530817704,7.466087111111345,0.2770128111387121,0.057676053124255146,0.3073031157255173,0.26556403007636153,0.39688175814527066,0.26556403007636153,0.1586877521637172,0.318207228518411
30,7.733898513457355,0.26079870650873466,0.055892949339513685,0.3488554111590572,7.613368412543988,0.26751913489966556,0.05946237401201807,0.33751131028964604,0.3052664274267655,0.41553324799874913,0.3052664274267655,0.1758887236926475,0.3519656137989658
31,7.626793594921336,0.2484253304553967,0.055109853618869595,0.3470410723604408,7.354551233094314,0.2538405696636644,0.05859471382252101,0.31813443837494687,0.3134250869061628,0.4311206038730224,0.3134250869061628,0.18065760283239973,0.3629703708164071
32,7.417383259417964,0.2349435795902037,0.054613284803196493,0.337456368932537,7.151201593464818,0.24348368046098742,0.05599850724483359,0.31159333884716034,0.3373372654619289,0.43565537410363314,0.3373372654619289,0.19024474657307983,0.3802437049504362
33,7.432270169258118,0.24088670262226872,0.05604684502616817,0.33531784675284926,7.158592832499537,0.24468449503183365,0.056847107821497427,0.3114726949354698,0.33737745708307537,0.44270484283733075,0.33737745708307537,0.19184603541534964,0.3829304526716235
34,7.441078803118537,0.24445287927108653,0.05450964320962336,0.33872227589873705,7.598613788341654,0.25567970733190404,0.05997769804350261,0.32772562884051226,0.34000663626974387,0.3968041714826227,0.34000663626974387,0.18680648654530682,0.36621626660219364
35,7.363138371822881,0.23950021787017,0.05543755319919072,0.3303360722812952,7.526887515495563,0.26003278342300445,0.05797489751772634,0.33001088941919393,0.32196385105143965,0.4347395668253523,0.32196385105143965,0.19018606621673223,0.36994791309985964
36,7.208643095166075,0.23193677003477134,0.053592897915080484,0.32599081537302804,7.5713838379958585,0.23882432577425036,0.059554865776464856,0.33513484484162825,0.321641463293303,0.4203097207325803,0.321641463293303,0.19136546973741494,0.3644149009353438
