epoch,train/loss,train/loss_ce,train/loss_bbox,train/loss_giou,train/loss_ce_dn,train/loss_bbox_dn,train/loss_giou_dn,val/loss,val/loss_ce,val/loss_bbox,val/loss_giou,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,metrics/F1
31,6.761856897123929,0.05534419290543066,0.03674928368679408,0.1770023953242989,0.007516557791631175,0.026765850524009743,0.11503999700466988,4.876964591700455,0.07288968586852143,0.04559081364904755,0.1896050216565872,0.8755642801059017,0.6562400078933266,0.8755642801059017,0.5374739136062916,0.7502006811043752
32,6.722443267042414,0.054566693829436755,0.03656000097103307,0.17555373422617981,0.007949583994478716,0.02674108265848656,0.11416462153710168,4.8809572643247146,0.0718496650328673,0.04616043542447532,0.1898549339123841,0.8770871121689996,0.6535009427979022,0.8770871121689996,0.53654683763056,0.7489634495164348
33,6.7107741985415,0.05870843554053827,0.037086414258119656,0.17236594975985622,0.008650284288566845,0.027175277418782704,0.11309473396375261,4.8719288768439455,0.0718261137156113,0.04587147360796045,0.18949890984543438,0.8779137322331667,0.6508641967539163,0.8779137322331667,0.5357468367342337,0.7475286047958122
34,6.748720830297235,0.06071440197522104,0.03636675604660376,0.1757056688284272,0.010396870533951712,0.02649282506813887,0.11440598377453283,4.862469960903299,0.07092835420841985,0.04594136957593005,0.18936251887473568,0.8784398414514305,0.6494362975798341,0.8784398414514305,0.5351907698652293,0.7467761341446798
35,6.571390874280131,0.056642338286262646,0.03519873112541041,0.17153525654355,0.009447142322306302,0.025992554024072925,0.11250828096432051,4.858864769853395,0.07269941209233366,0.045622219620593665,0.1890422737161661,0.878824692507474,0.6498841296902168,0.878824692507474,0.5361559023001781,0.7472112571698546
36,6.524518419956339,0.055470665505009974,0.034881347776597064,0.17046107153587153,0.008806875361344658,0.025572321812388273,0.1118075578413867,4.870357821727621,0.07379864562344979,0.04584034555591643,0.1889154264253789,0.8771372440393653,0.6535385180938682,0.8771372440393653,0.5387482108324827,0.7490064046425138
37,6.463504492942922,0.05484278993131971,0.03449369143933204,0.16822360693637667,0.012985382212575464,0.02541473061832705,0.11031204785032225,4.888903770981164,0.07264818323121039,0.04623170706025999,0.1901813462248136,0.8773261715527848,0.6539349430751689,0.8773261715527848,0.5403496683057722,0.7493356091552289
38,6.493548226473954,0.05391225433216506,0.034479125960285,0.17083769917414693,0.007800976395682586,0.025347636542351816,0.11159221217806997,4.891757153231522,0.0734606148335874,0.046308540891663266,0.1908921720781203,0.877090808585982,0.6525546667567182,0.877090808585982,0.5371557924675848,0.748342945523344
39,6.443914590797988,0.05038740334629406,0.03442892690505741,0.16937779214031298,0.0066977611709240015,0.025599951286951604,0.11157390620247484,4.909474953495223,0.07546500895170602,0.046362492464611244,0.1902471462200428,0.8785565704043624,0.653497331835783,0.8785565704043624,0.5374037472747202,0.7494963118289202
40,6.347340636065441,0.05017271774652597,0.03420425344974243,0.16628636910667266,0.006951565529875395,0.02506420224345303,0.10900139325101094,4.916883248707344,0.07618045742379638,0.04648962963757844,0.19068111652701064,0.8787400211394479,0.6482391000329418,0.8787400211394479,0.5354447159666162,0.7460922452286165
41,6.363002526349034,0.04730019220699034,0.034507006317322036,0.16863880991899027,0.006130674056361287,0.025335983918025502,0.10939082641870224,4.920626514944537,0.0741161849504163,0.04668503940298126,0.19193312095413947,0.8809553561160864,0.6482872380654215,0.8809553561160864,0.5359222787607179,0.7469215373001198
42,6.1689413404229825,0.045979091915187426,0.03273959418189863,0.16228431372403218,0.00664237534726852,0.02450826492623926,0.10732426373700937,4.92661171740499,0.07344751852630499,0.04667936027820768,0.19207332707170782,0.881995232155829,0.6461911417950271,0.881995232155829,0.536519643093919,0.7459005208259676
43,6.2646493999828845,0.04667890405672269,0.03412923639585159,0.16395505767297275,0.0076846427401447695,0.025081830615352088,0.10756397535428038,4.910291387089368,0.07362472960041236,0.04636950077938622,0.1915149995736007,0.881049025172874,0.6465661084720344,0.881049025172874,0.5353432575919977,0.7458114639384298
44,6.210068452534418,0.04835030305406995,0.033418714486319445,0.16310783607765958,0.006149286484614646,0.024232850039579673,0.10757886010951596,4.898532912648958,0.07315017036100847,0.04641783776179213,0.1917486134916544,0.881606588523368,0.6469844195278455,0.881606588523368,0.5376186827132751,0.7462895227349202
45,6.275987605155982,0.05116719407748587,0.03357711011598923,0.1647966393347591,0.007873154126313184,0.024473562326254736,0.10772047902049102,4.880077899530016,0.07163155747479448,0.04643968369908117,0.19142977051950735,0.8830776328746931,0.6493836813363305,0.8830776328746931,0.5391319542447749,0.7484119812018621
46,6.300589072880487,0.04952320706864072,0.03340413917562571,0.166075088579226,0.006908641641125922,0.024581010490105363,0.1086057997928024,4.882294523304906,0.07122108233099801,0.046364169431336484,0.19130603416726508,0.8833914035704515,0.6500453686319142,0.8833914035704515,0.5393583335785788,0.7489640277185631
47,6.16556935298619,0.05277081545677969,0.03286107115933828,0.16039243049625987,0.007174625016542167,0.024668429576759708,0.1057872277927663,4.872707422437339,0.07343065850759088,0.046127304884380306,0.1906576019808136,0.8858652639227782,0.6542498919954834,0.8858652639227782,0.542917465427876,0.7526414515393393
48,6.025608659377826,0.04464466899725235,0.032057884208894716,0.15760099068467548,0.00612706192007778,0.02402671353932782,0.10619790368516163,4.876852448644309,0.07361435745694726,0.04623532211729165,0.19061169310890394,0.8870282519416639,0.6506175499588758,0.8870282519416639,0.5415264924647022,0.7506490081256304
49,6.074028401539244,0.0480658590981315,0.032600495817479244,0.15839565613219891,0.006032300161492064,0.024493996878590416,0.10573414877387396,4.889711065538998,0.07387915203215581,0.04646710554491086,0.19032735525277153,0.8871950103439379,0.6523503836288072,0.8871950103439379,0.5439798941549113,0.7518609163682476
50,6.076133797321414,0.0483337051559717,0.03213552507374601,0.15962930306278425,0.005838020107471202,0.023875445566768645,0.10559846301163946,4.874920373332912,0.07410963916092818,0.04626526945302713,0.18999771516898584,0.8891147525673244,0.654239014819666,0.8891147525673244,0.5454887724456041,0.7538045677837385
51,5.9773822605903515,0.042188807269573365,0.03149362807185045,0.15858570959308904,0.0063296756324718465,0.023469289052506608,0.10524078344770253,4.8758806298519,0.07345357240103176,0.04626114915349874,0.19006809855586496,0.8890501936799946,0.6510245283334002,0.8890501936799946,0.5453844164427616,0.7516433777298275
52,6.060736115342878,0.04360938685466562,0.03268451353975484,0.1598404731619828,0.006612885447675088,0.023590154432017226,0.10449734955952672,4.883475051871661,0.07262655230975913,0.0463107470021551,0.19053065455679236,0.8892518931494205,0.6483758259893695,0.8892518931494205,0.5428807428684586,0.7499467179952986
53,5.906544359446746,0.039132994305600285,0.032580286909004885,0.15601876747835738,0.004503334812387872,0.02344182554260814,0.10197143257581835,4.8952696785844605,0.07121964694249919,0.0467338891748082,0.19127828897587185,0.8897759098285493,0.6495204890377886,0.8897759098285493,0.5422209047571793,0.7508985072810086
54,6.046829602988483,0.04837834535524075,0.032292146549968447,0.1581894821427726,0.00683717744245007,0.02359403747711973,0.10401023984909645,4.880742167604381,0.06955770162394087,0.046445062094978215,0.191141778538967,0.8904550420733698,0.649660859225452,0.8904550420733698,0.5430682962289325,0.75123409510565
55,5.92966484906051,0.04242552403915567,0.03188369015984127,0.15416877820463898,0.007394421316545731,0.023375353376780237,0.10258672282723665,4.862652939969096,0.07112606737453085,0.04614508555045929,0.1903354187078517,0.8898556879565405,0.6504892943921196,0.8898556879565405,0.5408886364105066,0.7515739723280278
56,5.796267640414496,0.03900004642597877,0.030874725149054393,0.15304267333058888,0.005062429272818922,0.022813226622781655,0.10184267128409423,4.872357659298798,0.07115986776863856,0.04626102422781546,0.19067726997209006,0.891031823303608,0.6467559560708086,0.891031823303608,0.5380957151325202,0.7494924156630712
57,5.931504506195707,0.047379936679744744,0.031871305670809424,0.15538299568639746,0.007634169685252121,0.023445287067901912,0.10262220561174043,4.8905530983004075,0.0728282401383569,0.04651758668880011,0.1909944751653178,0.8895414926319911,0.6478021765379808,0.8895414926319911,0.5392786648051343,0.749665707940203
58,5.85068937240563,0.04373962391478666,0.031592672062221126,0.15388774860815463,0.006429721240233516,0.0230848653691596,0.10215085265891892,4.900527726987312,0.07407117328587227,0.04657817959528545,0.19083266782349553,0.8905664863314803,0.649304360592046,0.8905664863314803,0.5393942513061015,0.7510353275762537
59,5.76705989814157,0.042782240089938674,0.030427723684866587,0.15246641401917183,0.0062809410188299965,0.022730283245325014,0.10148649341587362,4.9087264815281175,0.07553293809090472,0.04667507937370703,0.19132261980196524,0.8902502837936979,0.6478802553705268,0.8902502837936979,0.5380642869222431,0.7499696111896302
60,5.783305324357132,0.03981226470633315,0.03038328386650517,0.1538310710322387,0.005241130024128235,0.022806134198796867,0.1018533871550425,4.926162010636823,0.07687119814209868,0.04711952645749111,0.1918366634897117,0.8892000120477126,0.6520915723339071,0.8892000120477126,0.538947330470532,0.7524077077319009
61,5.723606553570978,0.03608289302547778,0.03113207293059585,0.15095078436832124,0.00562012822266866,0.023223226036637876,0.10080990172335373,4.935134715047376,0.07864290860580413,0.04695868833343787,0.19160643849393416,0.889821177937496,0.6545308696038425,0.889821177937496,0.5413531319702003,0.7542521542475631
62,5.715756718748309,0.03935788005427698,0.03009166330181686,0.15197014015883648,0.006912892176689544,0.022032326389003196,0.10056376178276363,4.938182331364731,0.07881101263927999,0.04691017675213516,0.19166124824049144,0.8902453586585548,0.6526931496760565,0.8902453586585548,0.5414593107242456,0.7531823776366998
63,5.750526851033929,0.04180549159541375,0.03044619773895356,0.15173173406771545,0.005523593301422538,0.02271191997389341,0.10104064429591736,4.928309655395047,0.07801727184540078,0.046726811227613484,0.19145948516911473,0.890686911110873,0.6532283286886821,0.890686911110873,0.5397842758535877,0.753696715119384
64,5.644579328339676,0.04126961512815908,0.029559783284263366,0.14924531329074517,0.005303404379127655,0.021960400219254307,0.09892342172636481,4.930268584654249,0.07739118853235062,0.04656696990774623,0.19135622904989227,0.8897871774033512,0.6541987537759674,0.8897871774033512,0.541328516990228,0.7540193868716062
65,5.629927937620379,0.04100242126461023,0.028979356224038477,0.1507790033783525,0.005420383930126926,0.02123873877072973,0.09940209319548947,4.94976803865926,0.07412096880605155,0.04746831390717677,0.19311635125556897,0.8887901218052793,0.6529262525987933,0.8887901218052793,0.5391136155416875,0.752816034403809
66,5.556975477434731,0.03885174873327289,0.02958746373038647,0.14713388984206274,0.005202940539359323,0.022098642358730727,0.09796118765628983,4.943377014891855,0.07658484251373136,0.04733071208064412,0.19274949468672276,0.8885208337601666,0.651960238720739,0.8885208337601666,0.5388648906748853,0.7520770819387118
67,5.660459180183598,0.03800075770433682,0.02996283821679028,0.15087031801529413,0.005793570463257207,0.022206112064577163,0.09994575417981359,4.9382101811211685,0.07709981019794715,0.046967059959946524,0.19276486317916164,0.8897261457772293,0.65050995055592,0.8897261457772293,0.5378537614548938,0.7515415493452595
68,5.510147229204037,0.033161652844631455,0.02953551250413574,0.14607775122330988,0.005518022408411386,0.021781002148398624,0.09795701566606467,4.939868186054559,0.07916844986843428,0.0467449731257712,0.19262712538756174,0.8891349743052378,0.6522141934930568,0.8891349743052378,0.5386349521873013,0.7524660372721577
69,5.56475836185399,0.040865187257562406,0.02904623658900961,0.14732486950095944,0.005669501145884989,0.02170665495973906,0.09763364502563705,4.9754801988601685,0.07976464268380494,0.04739183082309519,0.194151909058464,0.8900968752270796,0.6525619384774983,0.8900968752270796,0.5389371750537082,0.7530418744195236
70,5.569961543740897,0.03563086422082051,0.029984536546332936,0.14689035063123174,0.005120629229310365,0.022151077493080144,0.09796002507209778,4.9904988284768725,0.08248087085554164,0.04718136141108799,0.19385224188966999,0.8903612510693297,0.6490509589569107,0.8903612510693297,0.537804694577427,0.7507928286664332
71,5.617856644057288,0.03856987662545982,0.030234913095107,0.14791457600010732,0.005264593439487994,0.02200210012445052,0.09863288691863785,5.00348170975159,0.08431383503066486,0.04712896682482598,0.19437158878507285,0.8898424646933519,0.6503644646440645,0.8898424646933519,0.5387890282337663,0.7514859297728362
72,5.543993904085582,0.03974786601951018,0.02918353601785496,0.14621530368630523,0.008173530693483564,0.02161607740153306,0.09724437678462179,5.010844585196725,0.0846412136945595,0.047165477142572916,0.19409181646488863,0.8898561740671534,0.6465814342879304,0.8898561740671534,0.5352881044651293,0.7489591223353322
73,5.467824373339197,0.03857401015994838,0.028947760612506583,0.1443381005063139,0.00624472606759563,0.02159023671089832,0.09593938979242235,5.008123869525975,0.08201756696636384,0.04746390688072505,0.19483329195143848,0.8906846230995217,0.6459121594230431,0.8906846230995217,0.5339839360118732,0.7488028542226407
74,5.359573440011499,0.03553046098898946,0.027665634671675748,0.14376714532011248,0.004847722450324062,0.02051151780930022,0.09662455647009346,5.022909053440752,0.0818956092872558,0.047581532046776905,0.1951600118572342,0.8899146236071896,0.6441579430625082,0.8899146236071896,0.5313504156058303,0.7473513129675557
75,5.358512270626764,0.03615603793689937,0.027898543681765864,0.14238801749946156,0.004526263909942961,0.020873921927927162,0.09526240197583813,5.023210713575626,0.08294686931216787,0.04766474876167445,0.19520092389449992,0.8895007822962684,0.6415437464480717,0.8895007822962684,0.531635528392608,0.7454435891696115
76,5.386416325428216,0.04096741010846752,0.028181199009617415,0.14104730746447305,0.005655146183197099,0.02144955500175837,0.09525168780696217,5.030701938374289,0.08457524087330527,0.04733908086501319,0.19526432152709056,0.8891778960360075,0.6424884980454962,0.8891778960360075,0.5303715189978494,0.7459673635550552
77,5.4033117303120095,0.03881829988979921,0.027714848916362878,0.1432512993717869,0.00760976549027591,0.020708268603511854,0.09607171255342772,5.027839620565546,0.08414046744102396,0.047601574927504206,0.19565907589577394,0.8866417655715638,0.6438696772718729,0.8866417655715638,0.5304815276194368,0.746001279668609
78,5.337680439056434,0.034129672974186495,0.027840288167846908,0.14221404437801521,0.005100921013997676,0.02070919752093445,0.09546169025704192,5.032502829000868,0.0838898321295848,0.04745621012587999,0.19555538597291913,0.8862229173472287,0.6451875039143441,0.8862229173472287,0.530776016610356,0.7467363993565035
79,5.324487974491025,0.03738954671758719,0.02790268167642317,0.14095491511297636,0.004931549575797456,0.020630058297988377,0.0939200786699362,5.0380516155012725,0.08187260767549717,0.04794626140260491,0.19623071122272262,0.8910058979289431,0.6417177848501311,0.8910058979289431,0.5299756923158775,0.7460892495255828
80,5.316401395010831,0.0357782152918508,0.027975693436825804,0.14175308501265318,0.004525682667948665,0.02066043347436843,0.09398886481566089,5.023238733924669,0.07925605736140981,0.047953208635464824,0.19686526227100143,0.8903547814704033,0.6403539073528244,0.8903547814704033,0.5288991203778203,0.744938821354904
81,5.3822419807828705,0.039062769878305495,0.027968273891521424,0.14222587222976638,0.005794264200679168,0.020722407963484745,0.09545895523332022,5.035191015950565,0.07971732393839218,0.047762716092683115,0.19622448735452933,0.8916168772646698,0.6421288416932718,0.8916168772646698,0.5326680844007408,0.746581269053028
82,5.261718897396708,0.03526303309781007,0.0273430706770274,0.13901131498292454,0.0070922938679106925,0.020528946850641536,0.09454387919105627,5.059774654692617,0.07989130702364867,0.04804553654333898,0.19735142909761133,0.8915445283001899,0.6369841434877115,0.8915445283001899,0.5280283210487539,0.7430671576165946
83,5.192480220583272,0.03443987632008743,0.026274149769485878,0.13888844904567807,0.004192816030432556,0.019772918829510877,0.09445191835846954,5.056085819828099,0.08204025470845878,0.04793681950179924,0.19702965965301827,0.8916632932632507,0.6350180242692661,0.8916632932632507,0.529112341081744,0.7417687716472587
84,5.344582705295145,0.039138978686446196,0.027282828497218675,0.14022446848598902,0.005725186609134124,0.02049944672522507,0.09494827787754277,5.057514923399892,0.08242958147375562,0.04822661001877538,0.19768560639229313,0.8898703844659369,0.6332052859087042,0.8898703844659369,0.5265839224634112,0.7399115384448909
85,5.079732469737237,0.03409086609412795,0.0256772605275616,0.13564170190486416,0.0036490075078039934,0.01944513765067376,0.09189793316124402,5.065113282409207,0.08336752368112967,0.04815211473835696,0.1978837751365941,0.8885210522691166,0.6359896003715744,0.8885210522691166,0.5273103553627638,0.741339718388378
86,5.2335864910351235,0.03334404578784868,0.027464092679303415,0.13800594526265056,0.0036783679697887707,0.02050068456532773,0.0940518044898736,5.060920439917465,0.08673859865443931,0.04776389898475388,0.1980375749026907,0.8887951099360161,0.6417681095091196,0.8887951099360161,0.5280865282555022,0.7453470071642913
87,5.206998561697053,0.03663576313513842,0.02637850935112116,0.13853679909347902,0.00657287301273889,0.0198222596858963,0.09399963946086286,5.068239772114261,0.08890296378663622,0.04782870101164384,0.19737754485987383,0.8895100297189142,0.6396696873075759,0.8895100297189142,0.5266758852382359,0.7441801591165018
88,5.173707510450203,0.03293646513755116,0.026959655501333803,0.13732474922142887,0.0044958365554816845,0.02009383463897178,0.09308053287012237,5.070611208677292,0.09109061373689248,0.047419485427310754,0.1974097925784259,0.8894853320252765,0.6410016575647284,0.8894853320252765,0.5272197918858358,0.7450720928512473
89,5.167859335251042,0.032564437538379475,0.02701630808064356,0.13656998217436186,0.004313649885133031,0.02038841142222799,0.09254484364460108,5.086668214921294,0.09012810058157843,0.04814580717959024,0.19814301057365433,0.8887312597820379,0.6428426184891979,0.8887312597820379,0.5253220439000273,0.7460486735597239
90,5.157178270405736,0.03370751487575053,0.02656959056088086,0.13701973231555206,0.004449399060148117,0.01990597882523692,0.09295755774333266,5.0895394806204175,0.09524891873954779,0.04807416431541587,0.19627857362401896,0.886531164770792,0.6424243663321676,0.886531164770792,0.5229752218584831,0.7449912180908844
91,5.100989203441319,0.03784144586238811,0.026055710800817887,0.13584900942855868,0.004590148251197224,0.019546231592138266,0.09193163772521935,5.079760538092975,0.09256991456804199,0.04807407665066421,0.19649981296268001,0.8885312177507876,0.6406021039555141,0.8885312177507876,0.5221175598234553,0.7444674175122501
92,5.082679528027333,0.03326887766941698,0.02601476139710124,0.13598131373286101,0.004536175127611561,0.01958541175479005,0.09145649482629128,5.067289955657104,0.09053060478825124,0.04802610019446704,0.1965909660633268,0.8894178346122369,0.6373580503163062,0.8894178346122369,0.5224085961261193,0.742581308207573
93,5.016873968939476,0.03502435125859659,0.025355008818447735,0.13342465346523105,0.004708844115881946,0.019244676315927592,0.09116122837228875,5.0765069127082825,0.08987776825704023,0.04812983149694729,0.19725898807418757,0.8885044003784974,0.6369333696358981,0.8885044003784974,0.5217460862164911,0.7419746813585965
94,4.9858807803962035,0.03298186358362835,0.025742219662376373,0.13160924040918867,0.0033957491369477426,0.019618425236124858,0.08965610289771862,5.086678633402133,0.08960870702906598,0.04824192296906278,0.19717895637812285,0.89007597217673,0.6390693314867482,0.89007597217673,0.5228008450717107,0.7439714919813553
