               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.024143,            0.012661,           0.0011324,             0.87746,             0.88393,             0.88563,             0.52595,            0.029377,           0.0081555,           0.0017792,            0.004885,            0.004885,            0.004885
                 157,            0.024547,            0.012552,           0.0012855,             0.89411,             0.88194,             0.89554,             0.53457,            0.029209,           0.0082987,           0.0015173,            0.004852,            0.004852,            0.004852
                 158,            0.024361,            0.012412,            0.001177,             0.89368,             0.88378,             0.89031,             0.52561,             0.02923,             0.00826,           0.0014075,            0.004819,            0.004819,            0.004819
                 159,            0.024384,             0.01234,           0.0013677,             0.88092,             0.87924,             0.89518,             0.53039,            0.029324,           0.0081772,           0.0015088,            0.004786,            0.004786,            0.004786
                 160,            0.024311,            0.012495,           0.0013618,             0.90388,             0.87278,             0.89059,             0.52869,            0.029212,           0.0082965,           0.0014439,            0.004753,            0.004753,            0.004753
                 161,            0.024416,            0.012599,           0.0011973,             0.89666,             0.88707,             0.89418,             0.53194,            0.029394,           0.0082859,           0.0014005,             0.00472,             0.00472,             0.00472
                 162,            0.024392,            0.012637,           0.0012745,             0.88565,              0.8747,             0.87862,             0.52334,            0.029762,           0.0084181,            0.001525,            0.004687,            0.004687,            0.004687
                 163,            0.024347,            0.012524,           0.0011791,             0.89725,             0.87906,              0.8885,             0.53162,            0.029445,           0.0083309,           0.0016432,            0.004654,            0.004654,            0.004654
                 164,            0.024078,            0.012421,           0.0010644,             0.88858,              0.8896,             0.89152,             0.53015,             0.02902,           0.0082188,           0.0014556,            0.004621,            0.004621,            0.004621
                 165,            0.023872,            0.012587,           0.0012345,             0.89377,             0.88169,              0.8897,             0.52838,            0.029136,           0.0083179,           0.0014383,            0.004588,            0.004588,            0.004588
                 166,            0.024252,            0.012501,           0.0011374,             0.89579,             0.88108,             0.89177,             0.53253,            0.029323,           0.0082181,            0.001617,            0.004555,            0.004555,            0.004555
                 167,            0.024371,            0.012196,           0.0013392,              0.8976,             0.87829,             0.89436,             0.53253,            0.029023,           0.0082835,           0.0014282,            0.004522,            0.004522,            0.004522
                 168,            0.023727,            0.012444,           0.0013399,             0.89302,             0.87757,             0.88342,             0.53294,            0.029182,           0.0081386,           0.0014489,            0.004489,            0.004489,            0.004489
                 169,            0.024245,            0.012549,           0.0012388,             0.89247,             0.88781,             0.89377,             0.53755,            0.029346,           0.0081893,           0.0015673,            0.004456,            0.004456,            0.004456
                 170,            0.023762,            0.012707,           0.0010065,             0.89835,             0.88411,             0.89225,              0.5303,            0.029378,             0.00827,           0.0015813,            0.004423,            0.004423,            0.004423
                 171,            0.023639,            0.012471,           0.0012309,              0.8895,             0.87818,             0.89064,             0.53351,            0.029179,           0.0083047,           0.0015616,             0.00439,             0.00439,             0.00439
                 172,            0.023908,            0.012251,          0.00099868,              0.8857,             0.87497,             0.88629,             0.53189,            0.029314,           0.0083737,           0.0015566,            0.004357,            0.004357,            0.004357
                 173,            0.023687,            0.012287,           0.0011162,             0.89098,             0.86611,             0.88343,             0.53062,             0.02935,           0.0083424,           0.0015533,            0.004324,            0.004324,            0.004324
                 174,            0.023751,            0.012475,          0.00096555,             0.88867,             0.87772,             0.88462,             0.52908,            0.029094,           0.0084092,           0.0015179,            0.004291,            0.004291,            0.004291
                 175,            0.023925,            0.012586,           0.0011391,              0.9001,             0.87934,             0.88765,             0.53081,            0.028983,           0.0083062,           0.0015183,            0.004258,            0.004258,            0.004258
                 176,            0.023364,            0.012348,          0.00098295,             0.89396,             0.88391,             0.88736,             0.52991,            0.029309,            0.008379,           0.0017392,            0.004225,            0.004225,            0.004225
                 177,             0.02358,            0.012183,           0.0011773,             0.88472,             0.87853,             0.88629,             0.52801,             0.02917,            0.008383,             0.00165,            0.004192,            0.004192,            0.004192
                 178,             0.02354,            0.011915,           0.0011786,             0.89767,             0.87478,             0.89397,             0.53443,            0.029048,           0.0084587,           0.0016297,            0.004159,            0.004159,            0.004159
                 179,            0.023279,               0.012,          0.00097687,             0.90641,             0.87958,             0.89834,             0.53071,            0.029231,           0.0083281,           0.0015697,            0.004126,            0.004126,            0.004126
                 180,            0.023383,            0.012207,          0.00095478,             0.90166,              0.8652,             0.88953,              0.5368,            0.029184,           0.0082864,           0.0015875,            0.004093,            0.004093,            0.004093
                 181,            0.023174,            0.012109,           0.0010801,             0.89768,             0.88374,              0.8984,             0.53412,            0.029145,           0.0083305,           0.0015325,             0.00406,             0.00406,             0.00406
                 182,            0.023405,            0.012174,           0.0011353,             0.89839,              0.8747,             0.88819,             0.52787,            0.029293,           0.0083191,           0.0014914,            0.004027,            0.004027,            0.004027
                 183,            0.022935,             0.01215,           0.0010148,             0.89478,             0.87199,             0.88349,             0.53068,            0.029251,           0.0085368,            0.001443,            0.003994,            0.003994,            0.003994
                 184,            0.023277,            0.012173,          0.00094167,             0.90015,             0.87863,             0.88336,             0.52988,            0.029173,           0.0084119,           0.0013683,            0.003961,            0.003961,            0.003961
                 185,            0.022926,            0.011955,           0.0012412,             0.89124,              0.8756,             0.87823,             0.52577,            0.029456,           0.0084477,           0.0014527,            0.003928,            0.003928,            0.003928
                 186,            0.023014,            0.012109,           0.0011067,             0.89364,             0.88283,             0.88377,             0.52592,            0.029149,           0.0083518,           0.0015629,            0.003895,            0.003895,            0.003895
                 187,            0.023101,             0.01232,           0.0011347,             0.89481,             0.88295,             0.88658,             0.53053,            0.028873,           0.0082961,            0.001604,            0.003862,            0.003862,            0.003862
                 188,            0.022826,            0.012009,           0.0010306,             0.89042,             0.88078,             0.88363,             0.53418,             0.02924,           0.0083523,           0.0015482,            0.003829,            0.003829,            0.003829
                 189,            0.022883,            0.011969,          0.00093393,             0.89937,             0.88765,             0.89363,             0.53239,             0.02913,           0.0083939,           0.0014703,            0.003796,            0.003796,            0.003796
                 190,            0.022606,            0.012126,           0.0011275,             0.90133,             0.87016,             0.88533,             0.52764,            0.029124,           0.0084938,           0.0014552,            0.003763,            0.003763,            0.003763
                 191,            0.022951,            0.011939,           0.0010391,              0.9036,             0.87117,             0.88928,             0.53209,            0.029165,           0.0084402,           0.0014654,             0.00373,             0.00373,             0.00373
                 192,             0.02266,            0.011924,          0.00095763,             0.89379,             0.87867,             0.88633,             0.52902,            0.029278,             0.00854,           0.0014494,            0.003697,            0.003697,            0.003697
                 193,            0.022726,            0.011867,           0.0010462,             0.89821,             0.86677,             0.88102,             0.53154,            0.029057,           0.0084466,           0.0014572,            0.003664,            0.003664,            0.003664
                 194,            0.022799,            0.012016,           0.0010999,             0.89355,             0.86889,             0.87771,             0.52692,            0.029237,            0.008359,           0.0016147,            0.003631,            0.003631,            0.003631
                 195,             0.02232,            0.011803,            0.001065,             0.89822,             0.87046,             0.87522,             0.52654,            0.028907,           0.0083278,           0.0015989,            0.003598,            0.003598,            0.003598
                 196,            0.022775,            0.012184,          0.00098833,             0.88922,             0.87045,             0.87664,             0.52818,            0.029003,           0.0083472,             0.00159,            0.003565,            0.003565,            0.003565
                 197,            0.022787,            0.012066,          0.00079837,             0.89807,             0.87353,             0.89313,             0.53608,            0.029249,           0.0083783,           0.0015694,            0.003532,            0.003532,            0.003532
                 198,            0.022622,            0.011964,           0.0010961,             0.89792,             0.88651,             0.89472,              0.5352,            0.029263,           0.0083634,           0.0015712,            0.003499,            0.003499,            0.003499
                 199,            0.022163,            0.011771,          0.00092291,             0.89782,             0.87149,             0.89011,             0.52992,            0.029093,           0.0083427,            0.001549,            0.003466,            0.003466,            0.003466
                 200,            0.022216,            0.011936,           0.0011216,             0.90179,             0.87554,             0.89234,             0.53061,            0.028976,           0.0083938,           0.0017322,            0.003433,            0.003433,            0.003433
                 201,            0.022232,            0.011784,          0.00094321,             0.89185,             0.87968,             0.89535,             0.53362,            0.029078,           0.0084106,           0.0017219,              0.0034,              0.0034,              0.0034
                 202,             0.02207,            0.011706,          0.00082268,             0.89729,             0.87415,             0.89453,              0.5354,            0.029054,           0.0084551,            0.001632,            0.003367,            0.003367,            0.003367
                 203,            0.022048,            0.011652,          0.00088365,             0.88016,             0.88507,             0.88817,             0.53113,            0.029207,           0.0084319,           0.0015933,            0.003334,            0.003334,            0.003334
                 204,            0.022158,            0.011892,          0.00085848,             0.87874,             0.88466,             0.88449,             0.53662,            0.029211,           0.0084667,           0.0014968,            0.003301,            0.003301,            0.003301
                 205,            0.021991,            0.011635,          0.00086276,             0.88095,             0.88108,              0.8816,             0.53836,            0.029065,           0.0084907,           0.0014589,            0.003268,            0.003268,            0.003268
                 206,            0.021764,            0.011656,          0.00095134,             0.89456,             0.86071,              0.8767,             0.53044,            0.029186,           0.0084354,            0.001391,            0.003235,            0.003235,            0.003235
                 207,            0.021434,            0.011649,           0.0010582,             0.88885,             0.86951,             0.88627,             0.53057,            0.029145,           0.0084132,           0.0014807,            0.003202,            0.003202,            0.003202
                 208,            0.021668,            0.011539,          0.00091065,             0.88799,             0.87469,             0.88524,             0.53709,            0.029058,           0.0083283,           0.0015519,            0.003169,            0.003169,            0.003169
                 209,            0.021813,            0.011448,          0.00092941,             0.88489,             0.88003,             0.88687,             0.53908,            0.029023,           0.0083411,           0.0015175,            0.003136,            0.003136,            0.003136
                 210,            0.021977,            0.011462,          0.00091335,             0.88917,             0.87757,             0.89017,             0.53584,            0.029071,           0.0084094,           0.0014666,            0.003103,            0.003103,            0.003103
                 211,            0.021672,            0.011262,          0.00091264,              0.8842,             0.87455,             0.88426,             0.54007,            0.029142,           0.0083857,           0.0014378,             0.00307,             0.00307,             0.00307
                 212,            0.021423,            0.011549,          0.00091323,             0.90196,             0.88078,             0.89016,             0.54332,            0.029084,           0.0084429,             0.00144,            0.003037,            0.003037,            0.003037
                 213,            0.021639,            0.011112,           0.0008752,             0.88976,             0.87254,             0.88417,             0.53799,            0.029301,           0.0084855,           0.0016299,            0.003004,            0.003004,            0.003004
                 214,            0.021488,            0.011273,          0.00089927,               0.903,              0.8704,             0.89171,             0.54328,            0.029171,           0.0085332,           0.0016096,            0.002971,            0.002971,            0.002971
                 215,            0.021799,            0.011273,          0.00079174,             0.90185,             0.86653,             0.88483,             0.53664,            0.029108,           0.0085166,           0.0016979,            0.002938,            0.002938,            0.002938
                 216,            0.021376,            0.011374,          0.00090551,             0.90051,             0.86474,             0.88719,             0.53359,            0.029038,           0.0084617,           0.0015679,            0.002905,            0.002905,            0.002905
                 217,            0.021221,             0.01134,          0.00084345,             0.90654,             0.86902,             0.89552,             0.53866,            0.029319,           0.0084826,           0.0017294,            0.002872,            0.002872,            0.002872
                 218,            0.020897,            0.011344,          0.00094683,             0.89632,             0.87541,             0.89065,             0.54014,            0.029262,           0.0085114,           0.0015411,            0.002839,            0.002839,            0.002839
                 219,            0.021197,            0.011123,          0.00082901,             0.89584,             0.88015,             0.88216,             0.53351,             0.02944,           0.0084837,           0.0015993,            0.002806,            0.002806,            0.002806
                 220,            0.021228,            0.011203,          0.00088912,             0.89863,             0.87206,             0.88783,             0.53201,            0.029478,           0.0084584,           0.0016971,            0.002773,            0.002773,            0.002773
                 221,            0.021528,            0.011246,          0.00079537,             0.90976,             0.87827,             0.89487,             0.53303,            0.029381,           0.0085309,           0.0017586,             0.00274,             0.00274,             0.00274
                 222,            0.021149,            0.011526,          0.00069624,             0.89827,             0.87692,             0.88754,             0.53418,             0.02931,           0.0085285,           0.0016775,            0.002707,            0.002707,            0.002707
                 223,            0.020961,            0.011097,          0.00097993,             0.90394,             0.87535,             0.89437,             0.53678,            0.029313,           0.0086063,           0.0016286,            0.002674,            0.002674,            0.002674
                 224,            0.021227,            0.011388,          0.00083654,             0.90016,             0.87927,             0.89287,             0.53355,            0.029342,           0.0086467,            0.001567,            0.002641,            0.002641,            0.002641
                 225,            0.020791,            0.011294,          0.00071669,             0.90631,             0.88099,              0.8941,             0.53991,            0.029133,           0.0086844,           0.0013503,            0.002608,            0.002608,            0.002608
                 226,            0.021164,            0.011238,          0.00082846,             0.87718,             0.88557,             0.88887,             0.53886,             0.02896,           0.0086177,           0.0013672,            0.002575,            0.002575,            0.002575
                 227,            0.021362,            0.010938,          0.00077937,             0.89557,              0.8769,             0.89056,             0.53567,            0.029138,            0.008649,           0.0015008,            0.002542,            0.002542,            0.002542
                 228,            0.021208,            0.011227,            0.001085,             0.90617,             0.87242,             0.89176,             0.53893,            0.029041,           0.0086085,            0.001534,            0.002509,            0.002509,            0.002509
                 229,            0.021059,            0.011179,           0.0006681,             0.90057,             0.88315,             0.89039,             0.53796,            0.028868,           0.0085251,           0.0015639,            0.002476,            0.002476,            0.002476
                 230,            0.021091,            0.011339,          0.00066125,             0.89738,             0.87578,             0.88879,             0.54026,            0.028985,           0.0085779,            0.001553,            0.002443,            0.002443,            0.002443
                 231,            0.020852,            0.011406,          0.00082304,             0.89101,             0.87703,             0.88121,             0.53699,            0.029008,           0.0086244,           0.0015408,             0.00241,             0.00241,             0.00241
                 232,            0.020854,            0.010865,          0.00068242,             0.90258,              0.8707,             0.88617,             0.53021,            0.029353,           0.0086214,           0.0015218,            0.002377,            0.002377,            0.002377
                 233,            0.020993,            0.011175,          0.00087109,             0.89984,             0.86865,             0.88843,             0.54043,            0.029311,           0.0086748,           0.0015397,            0.002344,            0.002344,            0.002344
                 234,            0.020879,            0.011224,          0.00083796,             0.89685,             0.86486,             0.88632,             0.54359,            0.029113,           0.0086727,           0.0015859,            0.002311,            0.002311,            0.002311
                 235,            0.020553,            0.010796,          0.00068883,             0.90471,             0.87068,             0.88475,             0.53622,            0.029158,           0.0086436,           0.0016118,            0.002278,            0.002278,            0.002278
                 236,            0.021015,            0.011174,          0.00082279,             0.89632,             0.87372,             0.88621,             0.53989,            0.029268,            0.008724,             0.00154,            0.002245,            0.002245,            0.002245
                 237,            0.020844,            0.011297,          0.00072418,             0.90504,             0.87519,             0.88951,             0.54433,            0.029156,            0.008717,           0.0014281,            0.002212,            0.002212,            0.002212
                 238,             0.02009,            0.010857,          0.00067253,             0.91036,              0.8736,             0.88954,             0.54553,            0.029166,           0.0087237,           0.0014645,            0.002179,            0.002179,            0.002179
                 239,            0.020537,            0.010988,          0.00080428,             0.90435,             0.87955,             0.89345,             0.54471,            0.029092,            0.008675,           0.0014822,            0.002146,            0.002146,            0.002146
                 240,            0.020074,            0.010592,          0.00081057,             0.90435,             0.87479,             0.89151,             0.54373,            0.029095,           0.0087175,           0.0014048,            0.002113,            0.002113,            0.002113
                 241,             0.02009,             0.01022,          0.00075157,             0.90558,             0.87333,             0.89102,             0.54412,            0.029139,           0.0087396,           0.0014076,             0.00208,             0.00208,             0.00208
                 242,             0.01996,            0.010779,          0.00072024,             0.90804,             0.86994,             0.88854,             0.54452,            0.028969,           0.0086602,           0.0014027,            0.002047,            0.002047,            0.002047
                 243,              0.0204,            0.010912,           0.0007028,             0.90312,             0.87841,             0.89149,             0.54077,            0.029037,           0.0086762,           0.0014082,            0.002014,            0.002014,            0.002014
                 244,            0.020288,            0.010664,          0.00083436,             0.90346,             0.87759,             0.89489,             0.54374,            0.028991,           0.0086206,           0.0014931,            0.001981,            0.001981,            0.001981
                 245,            0.020091,            0.010999,          0.00071203,             0.90501,             0.86951,             0.89353,             0.54358,            0.028974,           0.0086853,           0.0015227,            0.001948,            0.001948,            0.001948
                 246,            0.020294,             0.01073,           0.0007973,             0.89698,              0.8683,             0.88187,             0.53869,            0.028884,           0.0086069,           0.0015103,            0.001915,            0.001915,            0.001915
                 247,            0.020071,            0.010812,          0.00063019,             0.88709,             0.87889,             0.87884,             0.53355,            0.028869,           0.0086256,           0.0014702,            0.001882,            0.001882,            0.001882
                 248,            0.020146,            0.010596,          0.00078549,             0.89757,             0.88066,             0.88678,             0.53528,            0.028851,           0.0086751,           0.0015215,            0.001849,            0.001849,            0.001849
                 249,            0.019714,            0.011064,          0.00070809,             0.89849,             0.88243,             0.88724,             0.53588,            0.029026,           0.0086961,           0.0016125,            0.001816,            0.001816,            0.001816
                 250,            0.019417,            0.010199,          0.00084431,              0.8958,             0.87794,             0.88692,             0.53693,            0.029065,           0.0087712,           0.0016297,            0.001783,            0.001783,            0.001783
                 251,            0.019867,            0.010421,          0.00083802,             0.89099,             0.88056,             0.88152,             0.53646,            0.029054,           0.0088215,           0.0016058,             0.00175,             0.00175,             0.00175
                 252,            0.020008,            0.010963,          0.00073988,             0.89925,             0.87952,             0.88956,             0.54283,            0.028858,           0.0088016,           0.0016539,            0.001717,            0.001717,            0.001717
                 253,            0.019733,            0.010344,          0.00069845,             0.90069,             0.87291,             0.89017,             0.54663,               0.029,           0.0088134,           0.0016439,            0.001684,            0.001684,            0.001684
                 254,            0.019679,             0.01076,          0.00073317,             0.90206,             0.87966,             0.89278,             0.54576,            0.029094,           0.0087988,           0.0016681,            0.001651,            0.001651,            0.001651
                 255,            0.019504,            0.010287,          0.00058501,             0.89631,             0.88516,             0.88577,             0.54413,            0.029148,           0.0088333,           0.0016503,            0.001618,            0.001618,            0.001618
                 256,            0.019917,            0.010732,          0.00069379,             0.89747,             0.88309,             0.88477,             0.53827,            0.029094,           0.0087319,           0.0016888,            0.001585,            0.001585,            0.001585
                 257,            0.019767,            0.010393,          0.00065757,             0.89656,             0.88218,             0.88463,             0.53779,            0.029075,           0.0087769,           0.0015727,            0.001552,            0.001552,            0.001552
                 258,            0.019652,             0.01083,          0.00068759,             0.89998,             0.87032,             0.88485,             0.53627,            0.029212,           0.0088893,           0.0015839,            0.001519,            0.001519,            0.001519
                 259,             0.01973,            0.010693,          0.00067464,             0.89667,             0.87017,              0.8831,             0.53865,            0.029209,           0.0088946,           0.0015881,            0.001486,            0.001486,            0.001486
                 260,            0.019367,            0.010277,          0.00072862,             0.89526,             0.87665,             0.88627,              0.5412,            0.029119,           0.0088774,           0.0015777,            0.001453,            0.001453,            0.001453
                 261,            0.019119,             0.01048,          0.00059885,              0.8992,             0.87618,              0.8876,              0.5441,            0.029057,           0.0088589,           0.0015071,             0.00142,             0.00142,             0.00142
                 262,            0.019555,            0.010749,          0.00062095,             0.90163,             0.87645,             0.88855,             0.54324,            0.029147,           0.0088349,           0.0014467,            0.001387,            0.001387,            0.001387
                 263,            0.018891,            0.010321,            0.000675,             0.89269,             0.87541,             0.87793,             0.54175,            0.029213,           0.0088177,           0.0014451,            0.001354,            0.001354,            0.001354
                 264,            0.019179,            0.010473,          0.00064972,             0.89844,             0.87509,             0.88159,             0.54472,            0.029261,           0.0088386,           0.0014059,            0.001321,            0.001321,            0.001321
                 265,            0.019323,            0.010149,          0.00063827,             0.89957,             0.87993,             0.88633,             0.54461,            0.029231,           0.0088663,           0.0014007,            0.001288,            0.001288,            0.001288
                 266,            0.018913,            0.010224,          0.00053878,             0.89628,                0.88,             0.88524,             0.54448,            0.029313,           0.0089168,           0.0014124,            0.001255,            0.001255,            0.001255
                 267,            0.019247,            0.010392,          0.00062321,             0.89478,             0.87769,             0.88108,             0.54474,            0.029301,           0.0089014,           0.0013854,            0.001222,            0.001222,            0.001222
                 268,            0.018955,            0.010297,          0.00061038,             0.90182,             0.88019,             0.88598,             0.54526,            0.029284,           0.0089387,           0.0014104,            0.001189,            0.001189,            0.001189
                 269,            0.018951,            0.010004,          0.00060818,             0.89688,             0.87846,             0.88297,             0.54477,            0.029284,           0.0089949,           0.0014236,            0.001156,            0.001156,            0.001156
                 270,            0.019013,            0.010585,          0.00060468,             0.89766,             0.87972,              0.8847,             0.54547,            0.029175,           0.0090256,            0.001457,            0.001123,            0.001123,            0.001123
                 271,            0.018819,            0.010021,          0.00060573,             0.89298,             0.88153,             0.88464,             0.54353,             0.02918,           0.0090363,           0.0014533,             0.00109,             0.00109,             0.00109
                 272,            0.018675,            0.010218,          0.00062608,             0.89066,             0.87936,             0.88425,             0.54375,            0.029294,           0.0090404,           0.0014784,            0.001057,            0.001057,            0.001057
                 273,            0.018917,            0.010115,          0.00059219,             0.89464,             0.87699,             0.88137,             0.54462,            0.029314,           0.0090093,           0.0014804,            0.001024,            0.001024,            0.001024
                 274,            0.018766,              0.0101,          0.00050418,             0.89334,             0.86708,             0.88096,             0.54147,            0.029306,           0.0089835,           0.0014682,            0.000991,            0.000991,            0.000991
                 275,            0.018729,            0.010333,          0.00061578,              0.8937,              0.8664,             0.88171,             0.54171,             0.02928,           0.0090091,             0.00146,            0.000958,            0.000958,            0.000958
                 276,            0.018849,            0.010389,          0.00050468,              0.8897,             0.86952,             0.88037,             0.54252,            0.029327,           0.0090503,           0.0014624,            0.000925,            0.000925,            0.000925
                 277,             0.01857,            0.010015,          0.00060141,             0.89074,              0.8673,             0.88045,             0.54293,             0.02929,            0.009088,           0.0014645,            0.000892,            0.000892,            0.000892
                 278,            0.018162,           0.0099601,          0.00056262,             0.88633,             0.88262,             0.88079,             0.53955,            0.029246,           0.0090736,           0.0014596,            0.000859,            0.000859,            0.000859
                 279,            0.018276,           0.0099734,          0.00050537,             0.88974,             0.88166,             0.88359,             0.54047,            0.029301,           0.0090701,            0.001478,            0.000826,            0.000826,            0.000826
                 280,            0.018597,            0.010296,          0.00053706,             0.88975,              0.8837,             0.88465,             0.54331,            0.029299,           0.0091114,           0.0015511,            0.000793,            0.000793,            0.000793
                 281,            0.018548,            0.010024,          0.00059786,             0.89125,             0.88522,             0.88635,             0.54369,            0.029222,           0.0090634,           0.0015841,             0.00076,             0.00076,             0.00076
                 282,            0.018619,           0.0098309,           0.0004909,             0.88833,             0.88202,             0.88379,             0.54408,            0.029167,           0.0090923,           0.0015724,            0.000727,            0.000727,            0.000727
                 283,            0.018008,           0.0099094,          0.00050358,             0.88488,             0.88102,             0.88381,             0.54128,            0.029176,           0.0090919,           0.0015667,            0.000694,            0.000694,            0.000694
                 284,            0.018068,            0.010074,          0.00057621,             0.88465,             0.88494,             0.88412,             0.54402,            0.029174,           0.0090635,           0.0015795,            0.000661,            0.000661,            0.000661
                 285,            0.018253,           0.0097509,          0.00067687,              0.8854,             0.88171,             0.88452,             0.54225,            0.029185,           0.0090946,           0.0015966,            0.000628,            0.000628,            0.000628
                 286,            0.018233,           0.0097948,          0.00046674,             0.88527,             0.87869,             0.88337,             0.54407,            0.029186,           0.0091405,           0.0015886,            0.000595,            0.000595,            0.000595
                 287,            0.018167,            0.010118,           0.0005579,             0.88927,             0.87611,             0.88413,             0.54367,            0.029162,            0.009123,           0.0015977,            0.000562,            0.000562,            0.000562
                 288,            0.018338,            0.010093,          0.00052019,             0.89232,             0.87479,             0.88384,             0.54333,            0.029152,           0.0090925,           0.0016227,            0.000529,            0.000529,            0.000529
                 289,            0.017961,           0.0098768,          0.00046308,             0.89526,             0.87455,             0.88503,              0.5454,            0.029115,           0.0091012,           0.0016361,            0.000496,            0.000496,            0.000496
                 290,            0.017575,             0.00999,          0.00047961,             0.89325,             0.87694,             0.88606,             0.54635,            0.029145,           0.0091165,           0.0016349,            0.000463,            0.000463,            0.000463
                 291,            0.017707,            0.010091,          0.00054073,             0.89368,             0.87688,             0.88743,             0.54589,            0.029162,           0.0091607,           0.0016318,             0.00043,             0.00043,             0.00043
                 292,            0.017859,             0.01003,          0.00054777,             0.89695,             0.87551,             0.88789,             0.54658,            0.029202,           0.0091512,           0.0016337,            0.000397,            0.000397,            0.000397
                 293,            0.017992,           0.0098006,          0.00056205,             0.89706,             0.87713,             0.88766,             0.54741,            0.029224,           0.0091486,            0.001632,            0.000364,            0.000364,            0.000364
                 294,            0.017766,           0.0097924,          0.00048505,             0.89527,              0.8744,             0.88559,             0.54804,            0.029208,           0.0091399,           0.0016223,            0.000331,            0.000331,            0.000331
                 295,            0.017544,           0.0097756,          0.00058032,             0.89457,             0.87257,             0.88394,             0.54493,            0.029227,           0.0091443,           0.0016259,            0.000298,            0.000298,            0.000298
                 296,            0.017962,           0.0099249,          0.00055622,             0.89359,             0.87182,             0.88231,             0.54674,             0.02925,           0.0091681,           0.0016028,            0.000265,            0.000265,            0.000265
                 297,            0.017763,           0.0095757,          0.00049868,             0.89271,             0.87547,              0.8848,             0.54591,            0.029302,           0.0091801,           0.0015926,            0.000232,            0.000232,            0.000232
                 298,            0.017212,           0.0099129,          0.00045606,             0.89221,             0.87459,             0.88424,             0.54577,            0.029344,           0.0091893,           0.0015806,            0.000199,            0.000199,            0.000199
                 299,            0.017847,            0.010053,          0.00059594,             0.89119,             0.87709,              0.8841,             0.54794,            0.029355,           0.0092042,           0.0015803,            0.000166,            0.000166,            0.000166
