epoch,iteration,lr,train_loss_loc,train_loss_conf,train_loss_total,val_loss_loc,val_loss_conf,val_loss_total,val_mAP_0.5,val_mAP_0.5_0.95,val_P,val_R,val_F1
30,1500,0.0001,1.5439728498458862,1.3834765338897705,2.9274493837356568,1.3924492637316386,1.3384154796600343,2.730864743391673,0.299306013227444,0.1322310656654512,0.41628557314115333,0.33162079709637765,0.31878065287103624
31,1550,0.0001,1.5648421454429626,1.40002201795578,2.964864163398743,1.3902151743570963,1.339314881960551,2.729530056317647,0.3093244846752884,0.1342970176715176,0.4110723052766184,0.35786160287725427,0.3335543131049359
32,1600,0.0001,1.518371422290802,1.3714774298667907,2.8898488521575927,1.3697431087493896,1.3369361321131388,2.7066792408625284,0.3192156390533955,0.1426467754861678,0.47236712474733267,0.3372879357559314,0.3451094576099908
33,1650,0.0001,1.5009542250633239,1.3657504582405091,2.866704683303833,1.3813838044802347,1.3330912272135416,2.7144750316937762,0.30527940293163647,0.14365015050248262,0.39162955520127735,0.34906084705202733,0.3264106617099915
34,1700,0.0001,1.5116961121559143,1.3912489914894104,2.9029451036453247,1.358774201075236,1.3319238424301147,2.6906980435053507,0.31714969032341195,0.14599019094709653,0.4231369088991066,0.3487825901658548,0.3386969761546431
35,1750,0.0001,1.546645357608795,1.3785840201377868,2.925229377746582,1.357676879564921,1.3256860891977946,2.6833629687627156,0.3292183383177002,0.14499270140182796,0.48892158919651346,0.333296681162648,0.3583824280236961
36,1800,0.0001,1.4950751519203187,1.361590132713318,2.8566652846336367,1.3482778310775756,1.324385396639506,2.6726632277170816,0.3402411298861036,0.15990656404997458,0.48541632557196823,0.3310765172127829,0.34657161999603836
37,1850,0.0001,1.4908284258842468,1.3817457723617554,2.872574198246002,1.3523814916610717,1.3239455540974936,2.6763270457585655,0.33104302095752197,0.1554822007382632,0.4607714618002377,0.3289415953737035,0.36558170595258527
38,1900,0.0001,1.4888734412193299,1.3759981775283814,2.8648716187477112,1.3340998649597169,1.3126078526178995,2.646707717577616,0.3382300075335088,0.16162166282359042,0.4598974131544272,0.35377233002705805,0.35705934563176855
39,1950,0.0001,1.496018604040146,1.3666828393936157,2.8627014434337616,1.343379298845927,1.31641739209493,2.659796690940857,0.3461942429333815,0.1562692155811963,0.4845573508701409,0.354336341501002,0.3692736851198692
40,2000,0.0001,1.5063964462280273,1.3581172227859497,2.864513669013977,1.3226684053738913,1.310180417696635,2.6328488230705265,0.3605432345480368,0.1670786840655537,0.4691136342419727,0.3614281517437071,0.3797726045668235
41,2050,0.0001,1.443328342437744,1.3473387169837951,2.7906670594215393,1.3150870323181152,1.309336543083191,2.6244235754013063,0.34396378619518175,0.16675379780869773,0.46645941659253143,0.3493575525715297,0.3564828108414163
42,2100,0.0001,1.4800060057640076,1.3523845958709717,2.8323906016349794,1.318723209698995,1.3072630246480306,2.6259862343470255,0.34096635549179033,0.1662970387736222,0.4680789894673696,0.37779183373613723,0.3840836961221787
43,2150,0.0001,1.4794227933883668,1.3680730867385864,2.847495880126953,1.314692199230194,1.2997112035751344,2.6144034028053285,0.3334483867695509,0.15701270698288836,0.4764523745122326,0.35247999763172155,0.37260010154398276
44,2200,0.0001,1.4611795330047608,1.356716923713684,2.8178964567184446,1.3211963772773743,1.2984771887461344,2.6196735660235086,0.33719013729496394,0.1622353042674707,0.4495497001006952,0.3696986360023734,0.38370715434947955
45,2250,0.0001,1.4762801909446717,1.3493878245353699,2.8256680154800415,1.3054214557011923,1.3037674983342489,2.6091889540354414,0.35200456838334127,0.15667347174006216,0.46816123223988343,0.38427641163716253,0.39073498969739495
46,2300,0.0001,1.4388345491886139,1.3505901622772216,2.7894247114658355,1.2860640645027162,1.2950249433517456,2.5810890078544615,0.3393795016346178,0.16134676633820555,0.46912610684917777,0.3720785904082625,0.3881185873281744
47,2350,0.0001,1.4397531819343568,1.3398218274116516,2.7795750093460083,1.308102814356486,1.3003461996714274,2.6084490140279133,0.3422309236238227,0.16318508903865322,0.4907748828489953,0.35423317925509623,0.3720591234695495
48,2400,0.0001,1.4011213898658752,1.3515079784393311,2.7526293683052065,1.2736106236775717,1.2941538016001384,2.5677644252777103,0.3578783180761916,0.16044780575913145,0.4630095246843314,0.3774085997777209,0.39904522592113645
49,2450,0.0001,1.4291090857982636,1.3394238662719726,2.7685329520702364,1.2798884113629658,1.290721329053243,2.570609740416209,0.34754723131916726,0.15440699086216647,0.44622051173312743,0.37659525652228365,0.37437127000478465
50,2500,0.0001,1.407388231754303,1.3344881677627562,2.741876399517059,1.2926151156425476,1.2868329604466757,2.579448076089223,0.36218273577242655,0.15549440865047828,0.51076325213076,0.36498259022188156,0.40709179264255013
51,2550,0.0001,1.3991810417175292,1.3426188731193542,2.7417999148368835,1.2746816674868267,1.2857388575871787,2.5604205250740053,0.35962229263889867,0.17822011839423785,0.5236369226886621,0.3518634976360191,0.40243562371330377
52,2600,0.0001,1.4345583701133728,1.337805416584015,2.7723637866973876,1.262997063000997,1.2905043125152589,2.553501375516256,0.36747225190242,0.18100476614543573,0.46469916296640734,0.37676131434937943,0.3865250215489115
53,2650,0.0001,1.3967983973026277,1.343210518360138,2.7400089156627656,1.2764737606048584,1.2851440588633218,2.5616178194681805,0.3732607109900884,0.17418199771946377,0.480439153074588,0.38026603654191193,0.37633659449184886
54,2700,0.0001,1.38636949300766,1.3197645044326782,2.7061339974403382,1.2510303298632304,1.2789021650950114,2.529932494958242,0.3848917336474269,0.19034845189451868,0.5566024379029029,0.36572808366991866,0.42963594043485714
55,2750,0.0001,1.4270855450630189,1.3197560596466065,2.7468416047096254,1.2614356478055317,1.2824599742889404,2.543895622094472,0.3684651085427514,0.17569380010287627,0.47392748650164923,0.3832216848858124,0.39464649649992606
56,2800,0.0001,1.4070015799999238,1.3118462944030762,2.718847874403,1.2539806127548219,1.2834306796391806,2.5374112923940024,0.37340081908927836,0.17871300261199827,0.4987756119404855,0.36310306173852863,0.4077297600171807
57,2850,0.0001,1.420155634880066,1.3234423303604126,2.7435979652404785,1.257853106657664,1.2786158720652263,2.5364689787228905,0.3795352806679023,0.181167616962809,0.49561475237948593,0.3744546515992517,0.40221236246090397
58,2900,0.0001,1.389570883512497,1.3259838438034057,2.7155547273159026,1.240930143992106,1.2755541563034059,2.516484300295512,0.3626338471746552,0.17701500756155844,0.473093612315465,0.37493028721555743,0.4003868470652259
59,2950,0.0001,1.4310490846633912,1.3189687085151673,2.7500177931785585,1.2404220938682555,1.2751717487970988,2.5155938426653544,0.3917301882704473,0.1941190497109108,0.5255336270633121,0.38661066156968965,0.4323484707397364
60,3000,1e-05,1.3776715588569641,1.3314003038406372,2.709071862697601,1.2280888557434082,1.270257838567098,2.498346694310506,0.38543540112492636,0.18959346651334713,0.5116638114137471,0.39969274256552256,0.4274337995147436
61,3050,1e-05,1.3713669872283936,1.3197645473480224,2.691131534576416,1.2201897422472636,1.2646688063939413,2.484858548641205,0.39104092412923536,0.19011110244528304,0.5294778877081938,0.38507973932370876,0.4280376830308915
62,3100,1e-05,1.3738305485248565,1.319874861240387,2.6937054097652435,1.2154604991277058,1.2630445082982382,2.478505007425944,0.39180462703634883,0.19193525234952297,0.5131015619385407,0.3901823899063507,0.4255338838922758
63,3150,1e-05,1.3713455319404602,1.3041615033149718,2.675507035255432,1.2151452660560609,1.2623692353566487,2.47751450141271,0.38313266495579623,0.18891078885459578,0.5145297237133267,0.38448434654305086,0.42126821474594234
64,3200,1e-05,1.338897829055786,1.3202263045310973,2.659124133586883,1.2141334931055705,1.262216337521871,2.4763498306274414,0.38396495308670603,0.19099118343694063,0.5274622644040472,0.3808667997991493,0.4237346770244611
65,3250,1e-05,1.3220628809928894,1.3250101256370543,2.6470730066299435,1.2129728555679322,1.2613356669743856,2.4743085225423176,0.38910577645087785,0.19086721769573958,0.5297496224809777,0.3788674525469924,0.42726343032690384
66,3300,1e-05,1.3889987921714784,1.3235559511184691,2.7125547432899477,1.2123433828353882,1.2615643739700317,2.4739077568054197,0.3935963058424393,0.19434501020508535,0.5419134842329506,0.38488092238912436,0.4333987828427442
67,3350,1e-05,1.3677159237861634,1.314592363834381,2.682308287620544,1.2098453402519227,1.2604079802831014,2.470253320535024,0.39290995369825593,0.19329245411028484,0.5407287781315528,0.3869259499809377,0.4332956996694078
68,3400,1e-05,1.3544772803783416,1.3036375737190247,2.6581148540973665,1.2105664014816284,1.2607322931289673,2.4712986946105957,0.39197589387044357,0.19040686480231847,0.5407442762787703,0.38526928323378695,0.43140240200582963
69,3450,1e-05,1.3513154065608979,1.298225107192993,2.649540513753891,1.2092512488365172,1.2603203058242798,2.469571554660797,0.39054435529812637,0.18996218309239482,0.5351155123968676,0.3842274397155464,0.4292499631643271
70,3500,1e-05,1.3738870465755462,1.327223072052002,2.701110118627548,1.20945645570755,1.2621999502182006,2.4716564059257506,0.39267061136424286,0.19203850203545522,0.5354518611236301,0.3867322757282823,0.4325165975447682
71,3550,1e-05,1.3594121897220612,1.297028169631958,2.6564403593540193,1.211656963825226,1.2605096817016601,2.472166645526886,0.3933303062663908,0.19002519019812142,0.5380843815256638,0.3725269837322614,0.4255738518146431
72,3600,1e-05,1.337233362197876,1.293996479511261,2.6312298417091373,1.2078895012537638,1.260132122039795,2.468021623293559,0.3979553527438866,0.19283480697612418,0.5483545800058967,0.38587968204442136,0.4359809967813003
73,3650,1e-05,1.357565701007843,1.3040369653701782,2.6616026663780215,1.2082287549972535,1.2601355075836183,2.468364262580872,0.3918125777338948,0.1869220533992468,0.5376594295122521,0.38176651766181635,0.430311860141326
74,3700,1e-05,1.3737997317314148,1.3074254870414734,2.681225218772888,1.206313184897105,1.2586279074350992,2.464941092332204,0.39987879836583573,0.18801340712317605,0.5427563285253791,0.3830097348756771,0.43404151462861584
75,3750,1e-05,1.3159291863441467,1.3112459540367127,2.627175140380859,1.208400797843933,1.258797319730123,2.467198117574056,0.40187159790781724,0.18977246061219522,0.5388467551227044,0.38642176299369424,0.4343972161514496
76,3800,1e-05,1.3204657435417175,1.2958843183517457,2.6163500618934634,1.2067156791687013,1.2582899332046509,2.465005612373352,0.4025097884663114,0.1902222522844186,0.5539675458272619,0.3861033926232771,0.4403042815675796
77,3850,1e-05,1.345829861164093,1.3076482892036438,2.6534781503677367,1.204399836063385,1.258422597249349,2.462822433312734,0.40185005723159256,0.19141598543136257,0.5447418614466315,0.38265387559280845,0.43362057009678834
78,3900,1e-05,1.3533992302417754,1.3080294847488403,2.661428714990616,1.204088528951009,1.2581439733505249,2.462232502301534,0.4075611171729541,0.19629328312712815,0.5503511456462643,0.3779796245844906,0.4335685819207984
79,3950,1e-05,1.3230257666110992,1.2930523538589478,2.616078120470047,1.203483521938324,1.2579954703648886,2.4614789923032125,0.4072166350579856,0.19468224452749816,0.5418866084078908,0.3784263157063444,0.4315975203561031
80,4000,1.0000000000000002e-07,1.3023274874687194,1.306106562614441,2.6084340500831606,1.2033507506052652,1.2580197016398111,2.4613704522450766,0.4070511333758934,0.19516092263845866,0.5445324938567798,0.3789936630334926,0.4330845957342572
81,4050,1.0000000000000002e-07,1.2693813157081604,1.2912894105911255,2.5606707262992856,1.203335464000702,1.2579933087031046,2.4613287727038067,0.4071693970161413,0.19543040604289602,0.5447290407089197,0.37908264272407616,0.4332208200508013
82,4100,1.0000000000000002e-07,1.3440544974803925,1.3101880693435668,2.6542425668239593,1.2033248901367188,1.2579648574193318,2.4612897475560507,0.4070638279368467,0.19510545846468774,0.54415533629656,0.37902227364441055,0.43297731274359785
83,4150,1.0000000000000002e-07,1.2726533448696136,1.2756406617164613,2.548294006586075,1.2033271630605062,1.257938599586487,2.461265762646993,0.40729490437741134,0.19522548215350072,0.5444136566591268,0.37918086940903034,0.4332208848530564
84,4200,1.0000000000000002e-07,1.263712726831436,1.2835417914390563,2.5472545182704924,1.2033658385276795,1.257900603612264,2.4612664421399435,0.407631479174199,0.19548372100200095,0.544052480005851,0.37892314095692653,0.4329344637528651
85,4250,1.0000000000000002e-07,1.2902082073688508,1.2953693771362305,2.5855775845050815,1.2033731102943421,1.2578770637512207,2.4612501740455626,0.4077035386053701,0.195474383943077,0.5441996147259367,0.3789984258363453,0.4330549148746872
86,4300,1.0000000000000002e-07,1.303516526222229,1.292852485179901,2.59636901140213,1.203391969203949,1.2578581730524698,2.461250142256419,0.40778205231392334,0.195577981273633,0.5441108963111188,0.3790008107681261,0.432993226620957
87,4350,1.0000000000000002e-07,1.2991860735416412,1.3072472667694093,2.6064333403110505,1.2033710161844888,1.2578519741694132,2.4612229903539022,0.40773956898314034,0.19543206503754862,0.5443246355855222,0.379104657475846,0.43314197047587955
88,4400,1.0000000000000005e-09,1.301797298192978,1.3059630846977235,2.6077603828907012,1.2033723592758179,1.2578522046407064,2.461224563916524,0.4077354497182023,0.1954351444002528,0.5443142089993618,0.3791054047820795,0.4331367510958198
89,4450,1.0000000000000005e-09,1.268955285549164,1.291162281036377,2.560117566585541,1.203372343381246,1.2578521410624186,2.4612244844436644,0.40773538512575486,0.19543513766145262,0.5443147908992042,0.37910498843933793,0.43313669318591924
90,4500,1.0000000000000006e-10,1.3437690007686616,1.3100677728652954,2.653836773633957,1.20337233543396,1.2578520854314168,2.461224420865377,0.40773538512575486,0.19543513766145262,0.5443136831500273,0.3791052353623884,0.433136345593984
91,4550,1.0000000000000006e-10,1.2723516428470611,1.2755290174484253,2.5478806602954864,1.203372315565745,1.2578520854314168,2.4612244009971618,0.40773538512575486,0.19543517710397007,0.5443145710573671,0.37910514097361225,0.43313670394579856
92,4600,1.0000000000000006e-10,1.263469398021698,1.2834638452529907,2.5469332432746885,1.203372323513031,1.2578520933787027,2.4612244168917337,0.4077354497182023,0.19543518356321482,0.544314198047162,0.3791050440804667,0.4331364787085604
93,4650,1.0000000000000006e-10,1.2899692964553833,1.2953029298782348,2.5852722263336183,1.203372323513031,1.2578521172205608,2.4612244407335915,0.40773538512575486,0.19543509466707878,0.5443146177586641,0.37910502720523553,0.43313668197486266
94,4700,1.0000000000000006e-10,1.3033292961120606,1.2928030610084533,2.596132357120514,1.203372347354889,1.257852061589559,2.4612244089444477,0.40773538512575486,0.19543513766145262,0.5443140191896244,0.37910517724950343,0.43313649633771234
95,4750,1.0000000000000006e-10,1.2990541398525237,1.307208504676819,2.606262644529343,1.203372347354889,1.2578520933787027,2.4612244407335915,0.40773538512575486,0.19543509466707878,0.5443129031019682,0.3791052353623884,0.43313601618117836
96,4800,1.0000000000000006e-10,1.2617883253097535,1.296341941356659,2.5581302666664127,1.2033723274866739,1.2578520854314168,2.4612244129180905,0.40773538512575486,0.19543509494663422,0.5443146753713763,0.3791052353623884,0.4331368269812067
97,4850,1.0000000000000006e-10,1.2692766737937928,1.2762794613838195,2.5455561351776126,1.203372307618459,1.2578521092732748,2.461224416891734,0.40773538512575486,0.1954351341095962,0.5443137661658582,0.37910506845941294,0.433136297094201
98,4900,1.0000000000000006e-10,1.259065067768097,1.2983447766304017,2.5574098443984985,1.203372319539388,1.257852069536845,2.461224389076233,0.40773538512575486,0.19543516811174913,0.544313695666376,0.37910551616025195,0.4331365497305641
99,4950,1.0000000000000006e-10,1.2335358834266663,1.2946641945838928,2.528200078010559,1.203372311592102,1.2578521013259887,2.4612244129180905,0.40773538512575486,0.19543517433698998,0.5443140788532442,0.3791052159936575,0.4331365486526379
100,5000,1.0000000000000006e-10,1.2111735701560975,1.2765050911903382,2.4876786613464357,1.2033723592758179,1.2578520774841309,2.4612244367599487,0.40773538512575486,0.19543516825935614,0.544314055833249,0.379105196622696,0.43313653691691895
