epoch,train/loss,train/loss_ce,train/loss_bbox,train/loss_giou,val/loss,val/loss_ce,val/loss_bbox,val/loss_giou,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,metrics/F1
0,22.710151261296765,0.782251158518157,0.29634998909431726,0.7616552963779477,39.97833824157715,0.696171083583914,0.6927396035913763,1.2331829939422936,2.0389970031485906e-05,0.0008408408408408409,2.0389970031485906e-05,3.6590744302763627e-06,3.981445932856619e-05
1,19.991243270817648,0.6578986687319619,0.25115418749783425,0.719252737064667,40.43500219542405,0.6981184731783538,0.6854580764112801,1.2548497560723075,1.0888584734421974e-07,0.00018018018018018018,1.0888584734421974e-07,3.1495963679319263e-08,2.1764017115210988e-07
2,18.4550264868243,0.6334650106177542,0.2167195716478261,0.6718424201525491,20.6000800543818,0.6677486714104126,0.24203655213631434,0.7314335285075779,0.0022056656608458003,0.02172057303204844,0.0022056656608458003,0.0008263704297254931,0.004004668070532164
3,17.46776180901551,0.6189493346096847,0.19949136468870887,0.6367698819766491,23.305878129498712,0.6656849225019587,0.284240480255464,0.7913187760217436,0.001108419965308552,0.01732732732732733,0.001108419965308552,0.000208578382311208,0.0020835559579098547
4,17.24366104778985,0.6207866159272312,0.19243247344576078,0.633563297906239,17.05004019572817,0.6371393208873684,0.19006134617816786,0.6019330333019125,0.006202864965347028,0.06276768571850538,0.006202864965347028,0.001812830376409681,0.011290020881053594
5,16.526850495138778,0.601231619458774,0.18313883244991302,0.6026177529263966,17.054519669762975,0.667587526014139,0.18842777847472963,0.6158698496633562,0.0074801212637215396,0.04206271845616109,0.0074801212637215396,0.001586699376029049,0.012701501832063646
6,16.36333701293457,0.6038048135235979,0.18293020650377415,0.5941108905256088,16.348460781163183,0.6079565910943623,0.17897719237953424,0.5856886689775976,0.009948741132243828,0.05039660760707825,0.009948741132243828,0.003715330436388338,0.01661711510499171
7,16.089929694612625,0.5934157552830691,0.17586693580588098,0.5923395336334929,16.207995015999366,0.6033435597501952,0.17694255767454362,0.585124237398649,0.00970447841289019,0.04971767642841149,0.00970447841289019,0.002886759036150779,0.016239199636133857
8,15.848060424691937,0.5809898755233276,0.17087827903663583,0.5801881917298134,15.065072392595225,0.5886769533671182,0.15937464892992687,0.5369242675088602,0.012706299733624376,0.0555687006414135,0.012706299733624376,0.004334642913722001,0.02068319479397593
9,14.808994270897852,0.5590424343870191,0.153728558980112,0.5424233652981632,14.66973263230817,0.5694596412880667,0.1462958211978448,0.5331184068887398,0.02127738231054892,0.057940271048414885,0.02127738231054892,0.007254878625470589,0.031124812361901472
10,14.343578194162529,0.5535063680463237,0.1461992198738999,0.5239782869228589,14.033140429135027,0.5780668990879223,0.1401624666719601,0.5126127269247482,0.020118908806929743,0.08093302715724712,0.020118908806929743,0.006900402428252642,0.032226679821802766
11,13.719764233809974,0.546904080937355,0.13522878414010767,0.5008966013642367,13.194341528004614,0.5730103001255413,0.13228835351765156,0.4553138182081025,0.02216173216035194,0.10290215387253991,0.02216173216035194,0.007883330815464365,0.03646920058515982
12,13.180297809281372,0.536717046510997,0.12834374462552553,0.48402745687756044,12.466882894779074,0.5227365408991945,0.11815621353814314,0.4576976982683971,0.030778022712586995,0.09988250219625411,0.030778022712586995,0.011737945168681204,0.04705607792913914
13,12.832870132230186,0.5236741202365002,0.12370374473041208,0.47245083606155047,12.584351810915717,0.5341474059326895,0.11679399933601761,0.4473309649218773,0.02612903335376172,0.11831709406714888,0.02612903335376172,0.010449468410852024,0.04280504230054082
14,12.186423965275582,0.5146507497858531,0.11385747666007338,0.44700707719097,13.050281915171393,0.5147315254756089,0.11706398244433362,0.47352707013487816,0.027088744305913685,0.09511226972932613,0.027088744305913685,0.00974951192396217,0.04216776718906466
15,12.099706246935089,0.5096138095106985,0.11111725608960454,0.44455730562726853,11.66996551793197,0.5279136536450222,0.10500512541881923,0.42068094464725464,0.025172818717975633,0.12730720731178613,0.025172818717975633,0.01145142785386026,0.042034112068236755
16,11.870158664111433,0.4895341641136578,0.10959912699835347,0.4442671245248447,11.686878159128387,0.5033463758641276,0.10062486678361893,0.4235252659639408,0.03026793608776125,0.14008140016298043,0.03026793608776125,0.01262035892207352,0.049779763872707626
17,11.45562938281468,0.48617518906082424,0.10199617410968677,0.4278479520176432,11.403147397370175,0.5042874824641079,0.09717397838188656,0.421161987786663,0.0356523966021723,0.125904000213341,0.0356523966021723,0.013353884845187364,0.05556919364241459
18,11.030069120411802,0.47343967502633927,0.09737426283874828,0.41059091125656233,11.821607219761816,0.5168599239711104,0.1049607709242866,0.4257037990309041,0.05366316626909737,0.12688959386699644,0.05366316626909737,0.02332089346648088,0.07542723100295197
19,11.145049558484496,0.4725141092914666,0.0994310348932379,0.41462549614935673,10.55612662948411,0.49529908083636187,0.08731550235172798,0.374937790478098,0.05450329223793715,0.1466944205559082,0.05450329223793715,0.02487686476363616,0.07947733363575386
20,10.942933067312381,0.4546192560363286,0.09692136839197334,0.4124095383389243,10.838171907540026,0.4815098949033639,0.09684514999389648,0.39963480322782335,0.0554405596757896,0.14786799016710278,0.0554405596757896,0.02403438426728035,0.08064475536649374
21,10.446043021573221,0.4513865625256388,0.08840616722705916,0.39301265163227844,9.906345760000162,0.4639666360513917,0.08114034385452497,0.3593763884413859,0.043438594218668476,0.1907620927217605,0.043438594218668476,0.02137608086545454,0.07076355963167855
22,10.490844097043492,0.4355621106298686,0.08998605406159545,0.3984177735785545,10.871383455292932,0.4737833094751013,0.09402548553871698,0.39498624218435124,0.05999661340475598,0.17327309610719105,0.05999661340475598,0.02610147855116691,0.08913115193857468
